rank,stock_id,name,market,industry_category,signal,long_score,raw_long_score,risk_penalty,close,ret_1d,turnover,money_ma20,vol_ratio_5,intraday_pos,rsi14,macd_hist,close_vwap_diff,breakout_20d,near_limit_up,long_upper_shadow,reasons
1233,3056,富華新,twse,建材營造,低優先,11.786540734275938,33.78654073427594,22.0,15.0,0.0,18111010.0,29087652.9,1.2607698643699887,0.3333333333333333,43.85964912280702,-0.023570547417895354,-0.0022997060903836575,False,False,True,長上影扣分、流動性不足扣分
1234,9904,寶成,twse,運動休閒,低優先,11.76417503687042,16.76417503687042,5.0,24.35,-0.004089979550102152,497425969.0,709502613.5,0.5607313305157513,0.0,18.918918918918862,-0.18141794022243668,-0.0063391974816658925,False,False,False,收低於VWAP扣分
1235,3228,金麗科,tpex,半導體業,低優先,11.749092368432471,38.74909236843247,27.0,184.5,0.016528925619834656,84395652.0,106305924.0,1.08037344590678,0.15384615384615385,54.166666666666664,0.9187786016986221,-0.011514372802049033,False,False,True,MACD動能擴大、RSI健康、產業相對強、長上影扣分、收低於VWAP扣分、流動性不足扣分
1236,2348,海悅,twse,其他,低優先,11.736022975900347,38.73602297590035,27.0,76.3,0.003947368421052699,54979966.0,103488124.8,1.1072298545022938,0.38461538461538336,59.296482412060314,0.26393015127550534,-0.004971334467540389,False,False,True,MACD動能擴大、RSI健康、長上影扣分、收低於VWAP扣分、流動性不足扣分
1237,6276,安鈦克,tpex,電腦及週邊設備業,低優先,11.718237194277819,25.71823719427782,14.0,22.5,-0.013157894736842146,1220206.0,2680840.45,0.4392371482345082,0.7272727272727284,32.500000000000014,0.08307508161720545,0.008714921906628925,False,False,False,MACD動能擴大、產業相對強、流動性不足扣分
1238,6743,安普新,twse,其他電子業,低優先,11.689679911724227,33.68967991172423,22.0,31.45,0.004792332268370503,12852403.0,18760514.1,0.49451148114465693,0.4761904761904759,68.08510638297875,0.14746737709914937,-0.00045872355543163934,False,False,True,產業相對強、長上影扣分、流動性不足扣分
1239,6294,智基,tpex,文化創意業,低優先,11.680415241836585,30.680415241836585,19.0,28.6,-0.05454545454545445,6542376.0,2478771.75,1.363556024710259,0.0,51.00671140939599,0.30285132094728695,-0.021968563103068273,False,False,False,MACD動能擴大、RSI健康、收低於VWAP扣分、流動性不足扣分
1240,1593,祺驊,tpex,運動休閒類,低優先,11.572763677382952,25.57276367738295,14.0,30.45,0.0,1296449.0,1240089.2,0.9209179284239505,0.3999999999999986,39.16666666666666,0.013219431005300764,0.005699838559017678,False,False,False,MACD動能擴大、流動性不足扣分
1241,1805,寶徠,twse,建材營造,低優先,11.52495205865759,30.52495205865759,19.0,10.2,-0.019230769230769384,2234261.0,1708122.15,1.638668410450678,0.19999999999999574,46.15384615384612,-0.0015364855971779483,-0.004703121076722883,False,False,False,量破5日高、RSI健康、收低於VWAP扣分、流動性不足扣分
1242,4716,大立,tpex,化學工業,低優先,11.513592780597847,38.51359278059785,27.0,23.4,0.03539823008849541,95978305.0,100442841.9,0.7269196515637746,0.49999999999999917,72.24489795918369,0.15786069361441557,-0.008947882544914743,False,False,True,長上影扣分、收低於VWAP扣分、流動性不足扣分
1243,6148,驊宏資,tpex,資訊服務業,低優先,11.500231246474932,25.500231246474932,14.0,33.7,-0.008823529411764675,16392335.0,56573890.5,0.6055144446994406,0.40740740740741016,48.2905982905983,-0.009191755792795797,-0.0008581815830386308,False,False,False,RSI健康、流動性不足扣分
1244,6794,向榮生技,twse,生技醫療業,低優先,11.491775038272536,30.491775038272536,19.0,81.4,-0.014527845036319431,5810326.0,4164650.55,0.9301345253791242,0.03571428571428879,58.95522388059703,0.28101056395971596,-0.007718224416323527,False,False,False,MACD動能擴大、RSI健康、收低於VWAP扣分、流動性不足扣分
1245,5438,東友,tpex,電腦及週邊設備業,低優先,11.489441624365483,38.48944162436548,27.0,19.7,0.007672634271099765,5705981.0,3633641.7,0.9526716201928724,0.0,56.6265060240964,0.060748308422930726,-0.014454674840312376,False,False,True,MACD動能擴大、RSI健康、產業相對強、長上影扣分、收低於VWAP扣分、流動性不足扣分
1246,3694,海華,twse,電子工業,低優先,11.476316976875353,30.476316976875353,19.0,65.5,-0.02238805970149249,160251075.0,138023876.15,0.479915508669137,0.2,57.312252964426875,0.7259998406210004,-0.007103911783431172,False,False,False,MACD動能擴大、RSI健康、收低於VWAP扣分、流動性不足扣分
1247,8941,關中,tpex,居家生活類,低優先,11.409430344049632,25.409430344049632,14.0,43.35,0.0,45029.0,347429.85,0.1623538971185699,0.5,50.6493506493507,0.08590961093733981,0.0002587221568322029,False,False,False,RSI健康、流動性不足扣分
1248,6840,東研信超,tpex,其他電子類,低優先,11.408787366046251,25.40878736604625,14.0,65.0,-0.0030674846625767804,4990974.0,4487016.0,1.7972406191325794,0.3333333333333333,43.75000000000002,-0.042288681218800916,0.002289332703396152,False,False,False,流動性不足扣分
1249,4439,冠星-KY,twse,紡織纖維,低優先,11.347978781858714,25.347978781858714,14.0,91.1,-0.007625272331154731,1280486.0,1509602.3,0.9807786057524898,0.6666666666666562,63.768115942028935,0.29000604592708235,0.0019330941533137747,False,False,False,RSI健康、流動性不足扣分
1250,6579,研揚,twse,電子工業,低優先,11.34793672768292,38.34793672768292,27.0,164.5,-0.0060422960725075026,75622516.0,91327745.7,1.2850513559782715,0.09090909090909091,47.72727272727273,-0.4556693141203363,-0.014749132388030994,False,False,True,量破5日高、RSI健康、長上影扣分、收低於VWAP扣分、流動性不足扣分
1251,8432,東生華,tpex,生技醫療業,低優先,11.34135092807145,33.34135092807145,22.0,50.9,-0.030476190476190546,6175597.0,2549620.3,2.3211610020425604,0.3999999999999986,50.0,0.05856606641535732,-0.0015498096783193027,False,False,True,量破5日高、RSI健康、長上影扣分、流動性不足扣分
1252,4972,湯石照明,tpex,光電業,低優先,11.327248170733984,30.327248170733984,19.0,17.3,-0.00859598853868182,490298.0,602893.9,0.6892488522297789,0.0,73.07692307692344,0.0472442690338568,-0.00518419410236215,False,False,False,MACD動能擴大、收低於VWAP扣分、流動性不足扣分
1253,2413,環科,twse,電子零組件業,低優先,11.311288689415765,16.311288689415765,5.0,48.5,0.0010319917440659854,56163868.0,381488352.15,0.728956988647599,0.2812500000000015,12.765957446808542,-0.9106400857672676,-0.006785643752314163,False,False,False,收低於VWAP扣分
1254,1233,天仁,twse,食品工業,低優先,11.29496062424002,33.29496062424002,22.0,28.15,-0.0017730496453900457,1027170.0,729148.75,1.2818049204701658,0.49999999999999406,54.54545454545451,0.05945171170246315,0.0017768237000690412,False,False,True,RSI健康、長上影扣分、流動性不足扣分
1255,3416,融程電,twse,電腦及週邊設備業,低優先,11.292922407541703,38.2929224075417,27.0,187.0,0.0,143741009.0,84765658.7,0.8015538893436143,0.19047619047619047,60.0,1.2335144730046947,-0.015956810209951988,False,False,True,MACD動能擴大、RSI健康、產業相對強、長上影扣分、收低於VWAP扣分、流動性不足扣分
1256,4994,傳奇,twse,電子工業,低優先,11.284602355642058,25.284602355642058,14.0,91.0,0.00330760749724357,1106576.0,2440323.15,0.7455036523233687,0.23809523809523875,60.89108910891091,0.17036893194235314,-0.0012479938115411704,False,False,False,RSI健康、流動性不足扣分
1257,6616,特昇-KY,tpex,居家生活類,低優先,11.275709006748723,25.275709006748723,14.0,9.03,-0.008781558726673966,749299.0,366515.2,2.8860438786640343,0.41379310344827436,30.075187969924798,-0.014041945954507362,0.007618227169661207,False,False,False,量破5日高、流動性不足扣分
1258,6796,晉弘,twse,生技醫療業,低優先,11.26768753525102,25.26768753525102,14.0,59.2,-0.02148760330578503,2259090.0,3626304.4,0.9731284318692398,0.22222222222222485,43.47826086956522,0.42598336325831854,-0.003362238777560811,False,False,False,MACD動能擴大、流動性不足扣分
1259,5206,坤悅,tpex,建材營造,低優先,11.265633325717467,33.26563332571747,22.0,23.2,-0.0042918454935623185,4987828.0,4926027.95,0.9415689511640332,0.28571428571428137,47.058823529411725,0.026962448886378096,-0.0015004527020578973,False,False,True,MACD動能擴大、RSI健康、長上影扣分、流動性不足扣分
1260,3402,漢科,tpex,其他電子類,低優先,11.238056278134003,38.238056278134,27.0,153.0,-0.012903225806451646,389124769.0,172084294.9,1.3113212047377356,0.05263157894736842,56.25,1.236088318488604,-0.033702737643000025,False,False,True,量破5日高、RSI健康、長上影扣分、收低於VWAP扣分、流動性不足扣分
1261,4554,橙的,tpex,其他電子類,低優先,11.16614631227749,38.16614631227749,27.0,32.15,0.0,2751547.0,2201953.85,1.423767303569577,0.0,68.9320388349515,0.16388927347836107,-0.005183938344502259,False,False,True,量破5日高、長上影扣分、收低於VWAP扣分、流動性不足扣分
1262,9955,佳龍,twse,綠能環保,低優先,11.151962774957674,33.151962774957674,22.0,27.15,0.003696857670979492,7254917.0,7974639.4,0.998085622176536,0.3749999999999978,44.15584415584413,0.1061096119781959,-0.0022120514955581427,False,False,True,MACD動能擴大、長上影扣分、流動性不足扣分
1263,2243,宏旭-KY,twse,汽車工業,低優先,11.089327349861449,30.08932734986145,19.0,66.0,0.0015174506828528056,23455950.0,64435628.25,0.8213588320914612,0.21739130434782636,81.06435643564356,1.3864778812016132,-0.008892072160795128,True,False,False,接近20日突破、收低於VWAP扣分、流動性不足扣分
1264,6958,日盛台駿,twse,其他,低優先,11.068485214728938,25.068485214728938,14.0,16.85,-0.008823529411764675,514483.0,1038341.3,1.1774126647617293,0.5714285714285773,39.18918918918922,0.010631386532322012,0.0040573741017684295,False,False,False,MACD動能擴大、流動性不足扣分
1265,4609,唐鋒,tpex,居家生活類,低優先,11.05943034404963,25.05943034404963,14.0,5.3,0.0,10600.0,114335.4,0.15625,0.5,42.258064516129025,-0.004742745843949098,0.0,False,False,False,流動性不足扣分
1266,6005,群益證,twse,金融保險,低優先,11.05880753247487,24.05880753247487,13.0,38.45,0.007863695937090576,392143850.0,674205234.0,1.1035007357484745,0.04761904761905149,37.50000000000003,-0.44292191400294945,-0.010051745552046687,False,False,True,長上影扣分、收低於VWAP扣分
1267,5284,jpp-KY,twse,其他,低優先,11.012221265166822,16.012221265166822,5.0,361.5,-0.032128514056224855,268392957.0,262112961.6,1.0761385096260734,0.3548387096774194,45.65916398713826,-2.365069943459156,-0.005128318251659714,False,False,False,RSI健康、收低於VWAP扣分
1268,5222,全訊,twse,電子工業,低優先,10.994645896327164,37.994645896327164,27.0,129.5,0.015686274509803866,167632109.0,76665016.15,1.1531360341298984,0.125,67.85714285714286,1.6994415443478221,-0.011667785555331767,False,False,True,MACD動能擴大、RSI健康、長上影扣分、收低於VWAP扣分、流動性不足扣分
1269,2642,宅配通,twse,航運業,低優先,10.985376268752944,32.985376268752944,22.0,21.25,0.0,1901798.0,4930206.15,1.1805954798386034,0.5,41.935483870967765,0.024194228411449498,0.0004203916504275096,False,False,True,MACD動能擴大、長上影扣分、流動性不足扣分
1270,3556,禾瑞亞,tpex,半導體業,低優先,10.925092256868894,29.925092256868894,19.0,72.5,0.0027662517289073207,58418673.0,84006944.65,0.5270014458386313,0.14285714285714188,50.67114093959733,-0.6666891698841195,-0.009525986665256725,False,False,False,RSI健康、產業相對強、收低於VWAP扣分、流動性不足扣分
1271,4105,東洋,tpex,生技醫療業,低優先,10.909652785959118,37.90965278595912,27.0,78.2,0.0038510911424902705,55078009.0,72124942.5,0.5179018783047542,0.3333333333333333,75.94936708860767,0.4452647916873016,-0.005381577972435325,False,False,True,MACD動能擴大、長上影扣分、收低於VWAP扣分、流動性不足扣分
1272,5608,四維航,twse,航運業,低優先,10.888398195149435,37.888398195149435,27.0,14.95,0.010135135135135087,28842529.0,19428134.65,1.2440331983075281,0.09999999999999787,46.938775510204074,0.026176130129631714,-0.012066844069048233,False,False,True,MACD動能擴大、RSI健康、長上影扣分、收低於VWAP扣分、流動性不足扣分
1273,3380,明泰,twse,電子工業,低優先,10.809311900733235,29.809311900733235,19.0,35.4,-0.01666666666666672,136133293.0,119007000.1,1.1881561418832254,0.10000000000000142,51.36054421768707,0.12725216947492557,-0.011801166082128112,False,False,False,MACD動能擴大、RSI健康、收低於VWAP扣分、流動性不足扣分
1274,6982,大井泵浦,tpex,電機機械,低優先,10.793224434899571,24.79322443489957,14.0,53.0,-0.013035381750465591,4208453.0,3685588.4,1.9043874709642048,0.38461538461538547,28.358208955223873,-0.5650090071963434,-0.00261663846548843,False,False,False,量破5日高、流動性不足扣分
1275,2065,世豐,tpex,鋼鐵工業,低優先,10.754743372814438,24.75474337281444,14.0,32.8,0.006134969325153339,1426979.0,1847181.35,0.9423786361633563,1.0,12.068965517241224,-0.2099862360536887,0.002885676663777037,False,False,False,收在高檔、流動性不足扣分
1276,2736,富野,tpex,觀光餐旅,低優先,10.692763677382914,32.692763677382914,22.0,12.1,0.0,475300.0,725080.5,0.5799013286324433,0.24999999999999556,52.63157894736836,0.041745375926486195,-0.0017563644014306767,False,False,True,MACD動能擴大、RSI健康、長上影扣分、流動性不足扣分
1277,3130,一零四,twse,數位雲端,低優先,10.669468516273696,32.669468516273696,22.0,221.0,0.0,22089918.0,12047136.0,1.3855369895306109,0.5,20.0,-0.3093443332765344,-0.0003639669463688655,False,False,True,量破5日高、長上影扣分、流動性不足扣分
1278,6771,平和環保-創,twse,綠能環保,低優先,10.609238578680184,24.609238578680184,14.0,40.0,0.023017902813299296,1144974.0,1595711.25,0.9732633934253807,0.8888888888888872,37.654320987654316,-0.0929242190901306,0.01507981840635697,False,False,False,收在高檔、流動性不足扣分
1279,4807,日成-KY,twse,貿易百貨,低優先,10.587013492840601,24.5870134928406,14.0,38.1,0.0039525691699604515,5307746.0,17778074.6,0.6018954322737257,0.6666666666666686,31.35135135135137,-1.046816385164866,0.002405277117631499,False,False,False,流動性不足扣分
1280,3229,晟鈦,twse,電子零組件業,低優先,10.545502190984454,29.545502190984454,19.0,41.7,-0.024561403508771895,11423674.0,24095703.7,1.2353769245567376,0.07692307692307973,39.07455012853471,-0.5935210369499493,-0.010783089573459526,False,False,False,量破5日高、收低於VWAP扣分、流動性不足扣分
1281,3162,精確,tpex,電機機械,低優先,10.489514946418502,29.489514946418502,19.0,84.3,-0.009400705052878933,81793839.0,144617832.15,0.7843436667024609,0.0,49.48453608247422,0.0699360332253626,-0.01533893769187189,False,False,False,MACD動能擴大、RSI健康、收低於VWAP扣分、流動性不足扣分
1282,6689,伊雲谷,twse,數位雲端,低優先,10.485934930388588,24.485934930388588,14.0,64.9,0.015649452269170583,9118667.0,14676493.75,0.877706271924406,0.7368421052631586,38.23529411764708,-0.19076583074053177,0.0011647864759181115,False,False,False,流動性不足扣分
1283,6916,華凌,twse,電子工業,低優先,10.46360244944006,32.46360244944006,22.0,21.05,0.012019230769230838,1624570.0,5076109.3,0.9365934722714881,0.3000000000000007,46.26865671641791,-0.13106534541369896,-0.0009941092104372995,False,False,True,RSI健康、長上影扣分、流動性不足扣分
1284,5903,全家,tpex,居家生活類,低優先,10.450153256704965,32.450153256704965,22.0,188.0,-0.0026525198938992522,6129625.0,5239758.9,1.1809560379053525,0.5,44.444444444444436,-0.0012579664482730221,-0.00010392152864158177,False,False,True,量破5日高、長上影扣分、流動性不足扣分
